[00:55:35] [main/INFO]: ModLauncher running: args [--launchTarget, forgeserver, --fml.forgeVersion, 39.0.5, --fml.mcVersion, 1.18.1, --fml.forgeGroup, net.minecraftforge, --fml.mcpVersion, 20211210.034407, nogui]
[00:56:29] [Server thread/WARN]: Incorrect key exchange.alchemical.ALCHEMICAL_EXCHANGE_BLOCK_CYCLE was corrected from null to its default, 20. 
[00:56:29] [Server thread/WARN]: Incorrect key exchange.alchemical.ALCHEMICAL_EXCHANGE_HEIGHT was corrected from null to its default, 5. 
[00:56:29] [Server thread/WARN]: Incorrect key exchange.alchemical.ALCHEMICAL_EXCHANGE_MANA_COST was corrected from null to its default, 16. 
[00:56:29] [Server thread/WARN]: Incorrect key exchange.alchemical.ALCHEMICAL_DIRT_CLASS was corrected from null to its default, [minecraft:dirt, minecraft:sand, minecraft:soul_sand, minecraft:snow_block]. 
[00:56:29] [Server thread/WARN]: Incorrect key exchange.alchemical.ALCHEMICAL_STONE_CLASS was corrected from null to its default, [minecraft:stone, minecraft:ice, minecraft:packed_ice, minecraft:sandstone, minecraft:red_sandstone, minecraft:gravel, minecraft:end_stone, minecraft:purpur_block, minecraft:magma_block, minecraft:netherrack, minecraft:terracotta]. 
[00:56:29] [Server thread/WARN]: Incorrect key exchange.alchemical.ALCHEMICAL_METAL_CLASS was corrected from null to its default, [minecraft:iron_ore, minecraft:gold_ore, minecraft:nether_quartz_ore]. 
[00:56:29] [Server thread/WARN]: Incorrect key exchange.alchemical.ALCHEMICAL_GEM_CLASS was corrected from null to its default, [minecraft:diamond_ore, minecraft:emerald_ore]. 
[00:56:29] [Server thread/WARN]: Incorrect key exchange.alchemical.ALCHEMICAL_CLAY_CLASS was corrected from null to its default, [minecraft:clay, minecraft:coal_ore, minecraft:redstone_ore, minecraft:lapis_ore]. 
[00:56:29] [Server thread/WARN]: Incorrect key exchange.alchemical.ALCHEMICAL_WOOD_CLASS was corrected from null to its default, [minecraft:oak_log, minecraft:birch_log, minecraft:acacia_log, minecraft:jungle_log, minecraft:spruce_log, minecraft:dark_oak_log, minecraft:cactus, minecraft:pumpkin, minecraft:melon, minecraft:brown_mushroom_block, minecraft:red_mushroom_block, minecraft:hay_block, minecraft:nether_wart_block]. 
[00:56:29] [Server thread/WARN]: Incorrect key exchange.alchemical.ALCHEMICAL_SPECIAL_CLASS was corrected from null to its default, [minecraft:prismarine, minecraft:glowstone, minecraft:sea_lantern, minecraft:obsidian, minecraft:slime_block]. 
[00:56:29] [Server thread/WARN]: Incorrect key exchange.alchemical.ALCHEMICAL_GRASS_CLASS was corrected from null to its default, [minecraft:grass_block, minecraft:mycelium]. 
[00:56:29] [Server thread/WARN]: Incorrect key exchange.alchemical.ALCHEMICAL_FLUID_CLASS was corrected from null to its default, [minecraft:lava, minecraft:water]. 
[00:56:29] [Server thread/WARN]: Incorrect key exchange.alchemical.ALCHEMICAL_MOVING_FLUID_CLASS was corrected from null to its default, []. 
[00:56:29] [Server thread/WARN]: Incorrect key exchange.catalyst was corrected from null to its default, SimpleCommentedConfig:{}. 
[00:56:29] [Server thread/WARN]: Incorrect key exchange.catalyst.CATALYST_EXCHANGE_BLOCK_CYCLE was corrected from null to its default, 4. 
[00:56:29] [Server thread/WARN]: Incorrect key exchange.catalyst.CATALYST_EXCHANGE_MANA_COST was corrected from null to its default, 50. 
[00:56:29] [Server thread/WARN]: Incorrect key exchange.chronal was corrected from null to its default, SimpleCommentedConfig:{}. 
[00:56:29] [Server thread/WARN]: Incorrect key exchange.chronal.CHRONAL_EXCHANGE_BLOCK_CYCLE was corrected from null to its default, 20. 
[00:56:29] [Server thread/WARN]: Incorrect key exchange.chronal.CHRONAL_EXCHANGE_MANA_GAIN_LOSS was corrected from null to its default, 10. 
[00:56:29] [Server thread/WARN]: Incorrect key exchange.durability was corrected from null to its default, SimpleCommentedConfig:{}. 
[00:56:29] [Server thread/WARN]: Incorrect key exchange.durability.DURABILITY_EXCHANGE_BLOCK_CYCLE was corrected from null to its default, 20. 
[00:56:29] [Server thread/WARN]: Incorrect key exchange.durability.DURABILITY_EXCHANGE_MANA_GAIN_CAP was corrected from null to its default, 10. 
[00:56:29] [Server thread/WARN]: Incorrect key exchange.durability.DURABILITY_EXCHANGE_EFFICIENCY was corrected from null to its default, 1. 
[00:56:29] [Server thread/WARN]: Incorrect key exchange.durability.DURABILITY_EXCHANGE_BLACKLIST was corrected from null to its default, []. 
[00:56:29] [Server thread/WARN]: Incorrect key exchange.durability.DURABILITY_EXCHANGE_TAX_BRACKETS was corrected from null to its default, [5000.0, 20000.0, 100000.0]. 
[00:56:29] [Server thread/WARN]: Incorrect key exchange.durability.DURABILITY_EXCHANGE_TAX_RATES was corrected from null to its default, [0.02, 0.03, 0.04]. 
[00:56:29] [Server thread/WARN]: Incorrect key exchange.damage was corrected from null to its default, SimpleCommentedConfig:{}. 
[00:56:29] [Server thread/WARN]: Incorrect key exchange.damage.DAMAGE_EXCHANGE_MANA_COST was corrected from null to its default, 40. 
[00:56:29] [Server thread/WARN]: Incorrect key exchange.damage.DAMAGE_EXCHANGE_MANA_GAIN was corrected from null to its default, 20. 
[00:56:29] [Server thread/WARN]: Incorrect key exchange.damage.DAMAGE_EXCHANGE_REDUCE_TO was corrected from null to its default, 1.0. 
[00:56:29] [Server thread/WARN]: Incorrect key exchange.damage.DAMAGE_EXCHANGE_CAP was corrected from null to its default, 5. 
[00:56:29] [Server thread/WARN]: Incorrect key exchange.contract was corrected from null to its default, SimpleCommentedConfig:{}. 
[00:56:29] [Server thread/WARN]: Incorrect key exchange.contract.CONTRACT_MANA_COST was corrected from null to its default, 10. 
[00:56:29] [Server thread/WARN]: Incorrect key exchange.contract.CONTRACT_BLOCK_CYCLE was corrected from null to its default, 4. 
[00:56:29] [Server thread/WARN]: Incorrect key exchange.contract.CONTRACT_RADIUS was corrected from null to its default, 10. 
[00:56:29] [Server thread/WARN]: Incorrect key exchange.immunity was corrected from null to its default, SimpleCommentedConfig:{}. 
[00:56:29] [Server thread/WARN]: Incorrect key exchange.immunity.IMMUNITY_EXCHANGE_MANA_COST was corrected from null to its default, 400. 
[00:56:29] [Server thread/WARN]: Incorrect key exchange.immunity.IMMUNITY_EXCHANGE_TIME was corrected from null to its default, 1200. 
[00:56:29] [Server thread/WARN]: Incorrect key mystic was corrected from null to its default, SimpleCommentedConfig:{}. 
[00:56:29] [Server thread/WARN]: Incorrect key mystic.spatial was corrected from null to its default, SimpleCommentedConfig:{}. 
[00:56:29] [Server thread/WARN]: Incorrect key mystic.spatial.SPATIAL_DISORIENTATION_MANA_COST was corrected from null to its default, 100. 
[00:56:29] [Server thread/WARN]: Incorrect key mystic.spatial.SPATIAL_DISORIENTATION_MANA_COST_AOE was corrected from null to its default, 20. 
[00:56:29] [Server thread/WARN]: Incorrect key mystic.spatial.SPATIAL_DISORIENTATION_MANA_COST_ST was corrected from null to its default, 200. 
[00:56:29] [Server thread/WARN]: Incorrect key mystic.spatial.SPATIAL_DISORIENTATION_AIR_RESISTANCE was corrected from null to its default, false. 
[00:56:29] [Server thread/WARN]: Incorrect key mystic.spatial.SPATIAL_DISORIENTATION_SPEED was corrected from null to its default, 7.0. 
[00:56:29] [Server thread/WARN]: Incorrect key mystic.spatial.SPATIAL_DISORIENTATION_AOE_RADIUS was corrected from null to its default, 4.0. 
[00:56:29] [Server thread/WARN]: Incorrect key mystic.big explosion was corrected from null to its default, SimpleCommentedConfig:{}. 
[00:56:29] [Server thread/WARN]: Incorrect key mystic.big explosion.MYSTIC_STAFF_SUMMON_MANA_COST was corrected from null to its default, 100. 
[00:56:29] [Server thread/WARN]: Incorrect key mystic.big explosion.MYSTIC_STAFF_BIG_MANA_COST was corrected from null to its default, 5000. 
[00:56:29] [Server thread/WARN]: Incorrect key mystic.big explosion.MYSTIC_STAFF_BIG_SCALES was corrected from null to its default, true. 
[00:56:29] [Server thread/WARN]: Incorrect key mystic.big explosion.MYSTIC_STAFF_BIG_FACTOR was corrected from null to its default, 0.002. 
[00:56:29] [Server thread/WARN]: Incorrect key mystic.big explosion.MYSTIC_STAFF_BIG_SIZE was corrected from null to its default, 30. 
[00:56:29] [Server thread/WARN]: Incorrect key mystic.big explosion.MYSTIC_STAFF_BIG_RAIN was corrected from null to its default, true. 
[00:56:29] [Server thread/WARN]: Incorrect key mystic.big explosion.MYSTIC_STAFF_SCALING_MANA was corrected from null to its default, 0.0. 
[00:56:29] [Server thread/WARN]: Incorrect key mystic.big explosion.MYSTIC_STAFF_WORLD_DAMAGE was corrected from null to its default, true. 
[00:56:29] [Server thread/WARN]: Incorrect key mystic.aoe explosion was corrected from null to its default, SimpleCommentedConfig:{}. 
[00:56:29] [Server thread/WARN]: Incorrect key mystic.aoe explosion.MYSTIC_STAFF_AOE_MANA_COST was corrected from null to its default, 600. 
[00:56:29] [Server thread/WARN]: Incorrect key mystic.aoe explosion.MYSTIC_STAFF_AOE_SCALES was corrected from null to its default, true. 
[00:56:29] [Server thread/WARN]: Incorrect key mystic.aoe explosion.MYSTIC_STAFF_AOE_FACTOR was corrected from null to its default, 0.001. 
[00:56:29] [Server thread/WARN]: Incorrect key mystic.aoe explosion.MYSTIC_STAFF_AOE_SIZE was corrected from null to its default, 4. 
[00:56:29] [Server thread/WARN]: Incorrect key mystic.aoe explosion.MYSTIC_STAFF_AOE_DELAY was corrected from null to its default, 3. 
[00:56:29] [Server thread/WARN]: Incorrect key mystic.beam was corrected from null to its default, SimpleCommentedConfig:{}. 
[00:56:29] [Server thread/WARN]: Incorrect key mystic.beam.MYSTIC_STAFF_BEAM_MANA_PER_TICK was corrected from null to its default, 500. 
[00:56:29] [Server thread/WARN]: Incorrect key mystic.beam.MYSTIC_STAFF_BEAM_DAMAGE_FACTOR was corrected from null to its default, 0.001. 
[00:56:29] [Server thread/WARN]: Incorrect key mystic.beam.MYSTIC_STAFF_BEAM_DAMAGE_SCALES was corrected from null to its default, true. 
[00:56:29] [Server thread/WARN]: Incorrect key mystic.beam.MYSTIC_STAFF_BEAM_DAMAGE_ACCELERATION was corrected from null to its default, 1.5. 
[00:56:29] [Server thread/WARN]: Incorrect key mystic.beam.MYSTIC_STAFF_BEAM_MAX_BLOCK_BREAK_PER_TICK was corrected from null to its default, 90. 
[00:56:29] [Server thread/WARN]: Incorrect key mystic.beam.MYSTIC_STAFF_BEAM_BLOCK_WHITELIST was corrected from null to its default, []. 
[00:56:29] [Server thread/WARN]: Incorrect key mystic.rho aias was corrected from null to its default, SimpleCommentedConfig:{}. 
[00:56:29] [Server thread/WARN]: Incorrect key mystic.rho aias.RHO_AIAS_MANA_COST was corrected from null to its default, 300. 
[00:56:29] [Server thread/WARN]: Incorrect key mystic.rho aias.RHO_AIAS_KILL_RANGE was corrected from null to its default, 30. 
[00:56:29] [Server thread/WARN]: Incorrect key mystic.rho aias.RHO_AIAS_LIFE was corrected from null to its default, 1200. 
[00:56:29] [Server thread/WARN]: Incorrect key mystic.rho aias.RHO_AIAS_ENTITY_KILL_LIST was corrected from null to its default, [mahoutsukai:gandr_entity]. 
[00:56:29] [Server thread/WARN]: Incorrect key mystic.rho aias.RHO_AIAS_COLLIDE_KILL_LIST was corrected from null to its default, [mahoutsukai:gandr_entity]. 
[00:56:29] [Server thread/WARN]: Incorrect key mystic.rho aias.RHO_AIAS_KILL_DEBUG was corrected from null to its default, false. 
[00:56:29] [Server thread/WARN]: Incorrect key mystic.rho aias.RHO_AIAS_SNEAK_BOOP was corrected from null to its default, true. 
[00:56:29] [Server thread/WARN]: Incorrect key mystic.shared pain was corrected from null to its default, SimpleCommentedConfig:{}. 
[00:56:29] [Server thread/WARN]: Incorrect key mystic.shared pain.DAMAGE_REPLICATION_MANA_COST was corrected from null to its default, 160. 
[00:56:29] [Server thread/WARN]: Incorrect key mystic.borrowed authority was corrected from null to its default, SimpleCommentedConfig:{}. 
[00:56:29] [Server thread/WARN]: Incorrect key mystic.borrowed authority.AUTHORITY_MANA_COST was corrected from null to its default, 900. 
[00:56:29] [Server thread/WARN]: Incorrect key mystic.borrowed authority.AUTHORITY_TIME was corrected from null to its default, 400. 
[00:56:29] [Server thread/WARN]: Incorrect key mystic.borrowed authority.AUTHORITY_DAMAGE_TO_SELF was corrected from null to its default, 1.5. 
[00:56:29] [Server thread/WARN]: Incorrect key mystic.borrowed authority.AUTHORITY_DAMAGE_TO_OTHER was corrected from null to its default, 3.0. 
[00:56:29] [Server thread/WARN]: Incorrect key mystic.borrowed authority.AUTHORITY_BREAK_SLOW_DOWN_FACTOR was corrected from null to its default, 0.5. 
[00:56:29] [Server thread/WARN]: Incorrect key mystic.borrowed authority.AUTHORITY_NORMAL_SLOW_DOWN_FACTOR was corrected from null to its default, 0.875. 
[00:56:29] [Server thread/WARN]: Incorrect key mystic.borrowed authority.AUTHORITY_SPEED_MULTIPLIER was corrected from null to its default, 3.2. 
[00:56:29] [Server thread/WARN]: Incorrect key mystic.borrowed authority.AUTHORITY_BLOCK_RESISTANCE_LIMIT was corrected from null to its default, 45. 
[00:56:29] [Server thread/WARN]: Incorrect key mystic.borrowed authority.AUTHORITY_DROPS_BLOCKS was corrected from null to its default, true. 
[00:56:29] [Server thread/WARN]: Incorrect key mystic.cup of heaven was corrected from null to its default, SimpleCommentedConfig:{}. 
[00:56:29] [Server thread/WARN]: Incorrect key mystic.cup of heaven.HEAVENS_CUP_MANA_COST was corrected from null to its default, 2. 
[00:56:29] [Server thread/WARN]: Incorrect key mystic.cup of heaven.HEAVENS_CUP_START_DISTANCE was corrected from null to its default, 20. 
[00:56:29] [Server thread/WARN]: Incorrect key mystic.cup of heaven.HEAVENS_CUP_DURATION was corrected from null to its default, 1200. 
[00:56:29] [Server thread/WARN]: Incorrect key mystic.cup of heaven.HEAVENS_CUP_NETWORK_DISTANCE was corrected from null to its default, 30. 
[00:56:29] [Server thread/WARN]: Incorrect key mystic.cup of heaven.HEAVENS_CUP_TWO_EFFECT was corrected from null to its default, poison. 
[00:56:29] [Server thread/WARN]: Incorrect key mystic.cup of heaven.HEAVENS_CUP_THREE_EFFECT was corrected from null to its default, weakness. 
[00:56:29] [Server thread/WARN]: Incorrect key mystic.cup of heaven.HEAVENS_CUP_FIVE_EFFECT was corrected from null to its default, blindness. 
[00:56:29] [Server thread/WARN]: Incorrect key mystic.cup of heaven.HEAVENS_CUP_SEVEN_EFFECT was corrected from null to its default, slowness. 
[00:56:29] [Server thread/WARN]: Incorrect key mystic.cup of heaven.HEAVENS_CUP_ELEVEN_EFFECT was corrected from null to its default, wither. 
[00:56:29] [Server thread/WARN]: Incorrect key mystic.cup of heaven.HEAVENS_CUP_THIRTEEN_EFFECT was corrected from null to its default, levitation. 
[00:56:29] [Server thread/WARN]: Incorrect key eyes was corrected from null to its default, SimpleCommentedConfig:{}. 
[00:56:29] [Server thread/WARN]: Incorrect key eyes.clairvoyance was corrected from null to its default, SimpleCommentedConfig:{}. 
[00:56:29] [Server thread/WARN]: Incorrect key eyes.clairvoyance.CLAIRVOYANCE_MANA_COST was corrected from null to its default, 220. 
[00:56:29] [Server thread/WARN]: Incorrect key eyes.clairvoyance.CLAIRVOYANCE_TIME was corrected from null to its default, 1200. 
[00:56:29] [Server thread/WARN]: Incorrect key eyes.clairvoyance.CLAIRVOYANCE_RANGE was corrected from null to its default, 30. 
[00:56:29] [Server thread/WARN]: Incorrect key eyes.binding was corrected from null to its default, SimpleCommentedConfig:{}. 
[00:56:29] [Server thread/WARN]: Incorrect key eyes.binding.MYSTIC_EYES_MANA_COST was corrected from null to its default, 320. 
[00:56:29] [Server thread/WARN]: Incorrect key eyes.binding.MYSTIC_EYES_TIME was corrected from null to its default, 600. 
[00:56:29] [Server thread/WARN]: Incorrect key eyes.binding.MYSTIC_EYES_RANGE_FROM_USER was corrected from null to its default, 5. 
[00:56:29] [Server thread/WARN]: Incorrect key eyes.binding.MYSTIC_EYES_RANGE_FROM_LOOK_VEC was corrected from null to its default, 4. 
